invoice_id,invoice_date,plant,energy_vendor,energy_type,invoice_amount_usd,billing_period_start,billing_period_end,meter_id,rate_plan,payment_terms,currency
900589,4/7/2024,Plant_PA_Pittsburgh,Duke Energy,Steam,33511.43,3/8/2024,4/7/2024,MTR-77149,Time-of-Use,Net 30,USD
900590,4/3/2024,Plant_PA_Pittsburgh,NextEra Energy,Electricity,28649.4,3/4/2024,4/3/2024,MTR-82199,Fixed,Net 30,USD
900591,4/10/2024,Plant_PA_Pittsburgh,Dominion Energy,Water & Utilities,11236.09,3/11/2024,4/10/2024,MTR-67224,Fixed,Net 30,USD
900592,4/1/2024,Plant_PA_Pittsburgh,Exelon Utilities,Electricity,88462.1,3/2/2024,4/1/2024,MTR-38052,Time-of-Use,Net 30,USD
900593,3/31/2024,Plant_PA_Pittsburgh,Exelon Utilities,Steam,12394.38,3/1/2024,3/31/2024,MTR-40170,Time-of-Use,Net 30,USD
900594,4/1/2024,Plant_PA_Pittsburgh,NRG Energy,Natural Gas,40341.84,3/2/2024,4/1/2024,MTR-61893,Time-of-Use,Net 30,USD
900595,4/13/2024,Plant_PA_Pittsburgh,NRG Energy,Natural Gas,20055.65,3/14/2024,4/13/2024,MTR-58122,Fixed,Net 30,USD
900596,4/4/2024,Plant_PA_Pittsburgh,NRG Energy,Electricity,60471.89,3/5/2024,4/4/2024,MTR-72486,Fixed,Net 30,USD
900597,4/13/2024,Plant_PA_Pittsburgh,FirstEnergy,Natural Gas,19556.25,3/14/2024,4/13/2024,MTR-95319,Time-of-Use,Net 30,USD
900598,4/15/2024,Plant_PA_Pittsburgh,Edison International,Natural Gas,41254.69,3/16/2024,4/15/2024,MTR-70796,Variable,Net 30,USD
900599,4/20/2024,Plant_PA_Pittsburgh,AES Corporation,Natural Gas,24652.86,3/21/2024,4/20/2024,MTR-58969,Variable,Net 30,USD
900600,4/6/2024,Plant_PA_Pittsburgh,AES Corporation,Natural Gas,28489.44,3/7/2024,4/6/2024,MTR-64640,Variable,Net 30,USD
900601,4/3/2024,Plant_PA_Pittsburgh,AES Corporation,Water & Utilities,20586.93,3/4/2024,4/3/2024,MTR-88886,Fixed,Net 30,USD
900602,4/7/2024,Plant_PA_Pittsburgh,Southern Power,Water & Utilities,14664.19,3/8/2024,4/7/2024,MTR-14463,Variable,Net 30,USD
900603,4/19/2024,Plant_PA_Pittsburgh,Southern Power,Electricity,53468.14,3/20/2024,4/19/2024,MTR-36812,Time-of-Use,Net 30,USD
900604,4/21/2024,Plant_PA_Pittsburgh,Southern Power,Steam,31188.27,3/22/2024,4/21/2024,MTR-89406,Variable,Net 30,USD
900605,3/31/2024,Plant_PA_Pittsburgh,American Electric Power,Water & Utilities,9842.92,3/1/2024,3/31/2024,MTR-45601,Time-of-Use,Net 30,USD
900606,4/11/2024,Plant_PA_Pittsburgh,American Electric Power,Natural Gas,14317.53,3/12/2024,4/11/2024,MTR-50632,Time-of-Use,Net 30,USD
900607,4/16/2024,Plant_PA_Pittsburgh,Duke Energy LLC,Water & Utilities,6380.09,3/17/2024,4/16/2024,MTR-57390,Variable,Net 30,USD
900608,4/15/2024,Plant_PA_Pittsburgh,NRG Energy Services,Steam,30106.15,3/16/2024,4/15/2024,MTR-34293,Variable,Net 30,USD
900609,4/8/2024,Plant_PA_Pittsburgh,Exelon Utility Co,Water & Utilities,19687.09,3/9/2024,4/8/2024,MTR-10463,Fixed,Net 30,USD
900610,3/31/2024,Plant_PA_Pittsburgh,Exelon Utility Co,Electricity,58862.46,3/1/2024,3/31/2024,MTR-38032,Variable,Net 30,USD
900611,4/30/2024,Plant_TX_Houston,Duke Energy,Steam,10333.18,3/31/2024,4/30/2024,MTR-21872,Fixed,Net 30,USD
900612,5/23/2024,Plant_TX_Houston,Duke Energy,Water & Utilities,17546.46,4/23/2024,5/23/2024,MTR-79063,Variable,Net 30,USD
900613,5/18/2024,Plant_TX_Houston,Duke Energy,Water & Utilities,20134.74,4/18/2024,5/18/2024,MTR-18379,Variable,Net 30,USD
900614,5/17/2024,Plant_TX_Houston,NextEra Energy,Electricity,85017.98,4/17/2024,5/17/2024,MTR-95095,Variable,Net 30,USD
900615,5/16/2024,Plant_TX_Houston,NextEra Energy,Steam,26169.49,4/16/2024,5/16/2024,MTR-26811,Fixed,Net 30,USD
900616,5/20/2024,Plant_TX_Houston,NextEra Energy,Water & Utilities,11995.62,4/20/2024,5/20/2024,MTR-40019,Variable,Net 30,USD
900617,5/3/2024,Plant_TX_Houston,Dominion Energy,Steam,34488.25,4/3/2024,5/3/2024,MTR-79530,Time-of-Use,Net 30,USD
900618,5/3/2024,Plant_TX_Houston,Dominion Energy,Steam,17978.82,4/3/2024,5/3/2024,MTR-40150,Fixed,Net 30,USD
900619,5/13/2024,Plant_TX_Houston,Dominion Energy,Electricity,50413.83,4/13/2024,5/13/2024,MTR-14417,Time-of-Use,Net 30,USD
900620,5/2/2024,Plant_TX_Houston,Exelon Utilities,Electricity,43354.98,4/2/2024,5/2/2024,MTR-48790,Time-of-Use,Net 30,USD
900621,5/17/2024,Plant_TX_Houston,NRG Energy,Electricity,89000.53,4/17/2024,5/17/2024,MTR-29660,Variable,Net 30,USD
900622,5/9/2024,Plant_TX_Houston,FirstEnergy,Steam,39241.19,4/9/2024,5/9/2024,MTR-33536,Fixed,Net 30,USD
900623,5/5/2024,Plant_TX_Houston,FirstEnergy,Steam,8754.25,4/5/2024,5/5/2024,MTR-30189,Fixed,Net 30,USD
900624,5/14/2024,Plant_TX_Houston,Edison International,Water & Utilities,9492.23,4/14/2024,5/14/2024,MTR-25647,Variable,Net 30,USD
900625,5/15/2024,Plant_TX_Houston,Edison International,Steam,17833.96,4/15/2024,5/15/2024,MTR-77748,Fixed,Net 30,USD
900626,4/30/2024,Plant_TX_Houston,Edison International,Steam,18132.2,3/31/2024,4/30/2024,MTR-81370,Variable,Net 30,USD
900627,5/16/2024,Plant_TX_Houston,AES Corporation,Electricity,48659.94,4/16/2024,5/16/2024,MTR-44711,Fixed,Net 30,USD
900628,5/12/2024,Plant_TX_Houston,Southern Power,Electricity,26318.49,4/12/2024,5/12/2024,MTR-91499,Variable,Net 30,USD
900629,5/3/2024,Plant_TX_Houston,American Electric Power,Electricity,98553.47,4/3/2024,5/3/2024,MTR-44355,Fixed,Net 30,USD
900630,5/16/2024,Plant_TX_Houston,Duke Energy LLC,Steam,21812.61,4/16/2024,5/16/2024,MTR-59326,Time-of-Use,Net 30,USD
900631,5/4/2024,Plant_TX_Houston,NRG Energy Services,Electricity,23615.33,4/4/2024,5/4/2024,MTR-66704,Variable,Net 30,USD
900632,5/10/2024,Plant_TX_Houston,NRG Energy Services,Water & Utilities,7009,4/10/2024,5/10/2024,MTR-26207,Fixed,Net 30,USD
900633,5/2/2024,Plant_TX_Houston,Exelon Utility Co,Natural Gas,60027.98,4/2/2024,5/2/2024,MTR-85786,Time-of-Use,Net 30,USD
900634,5/25/2024,Plant_TX_Houston,Exelon Utility Co,Steam,39083.2,4/25/2024,5/25/2024,MTR-61283,Time-of-Use,Net 30,USD
900635,5/10/2024,Plant_TX_Houston,Exelon Utility Co,Steam,28667.05,4/10/2024,5/10/2024,MTR-58373,Time-of-Use,Net 30,USD
900636,5/15/2024,Plant_TX_Dallas,Duke Energy,Steam,16222.26,4/15/2024,5/15/2024,MTR-18367,Fixed,Net 30,USD
900637,5/4/2024,Plant_TX_Dallas,Duke Energy,Steam,28652.93,4/4/2024,5/4/2024,MTR-78513,Variable,Net 30,USD
900638,5/7/2024,Plant_TX_Dallas,NextEra Energy,Steam,45500.38,4/7/2024,5/7/2024,MTR-25856,Time-of-Use,Net 30,USD
900639,5/3/2024,Plant_TX_Dallas,NextEra Energy,Water & Utilities,9642.36,4/3/2024,5/3/2024,MTR-94187,Fixed,Net 30,USD
900640,5/7/2024,Plant_TX_Dallas,NextEra Energy,Electricity,94726.72,4/7/2024,5/7/2024,MTR-47428,Variable,Net 30,USD
900641,5/11/2024,Plant_TX_Dallas,Dominion Energy,Electricity,32848.61,4/11/2024,5/11/2024,MTR-95541,Fixed,Net 30,USD
900642,5/25/2024,Plant_TX_Dallas,Dominion Energy,Electricity,49931.74,4/25/2024,5/25/2024,MTR-89515,Fixed,Net 30,USD
900643,5/24/2024,Plant_TX_Dallas,Dominion Energy,Water & Utilities,16593.71,4/24/2024,5/24/2024,MTR-84737,Fixed,Net 30,USD
900644,5/8/2024,Plant_TX_Dallas,Exelon Utilities,Electricity,61532.43,4/8/2024,5/8/2024,MTR-89852,Variable,Net 30,USD
900645,5/16/2024,Plant_TX_Dallas,Exelon Utilities,Electricity,42247.21,4/16/2024,5/16/2024,MTR-28958,Variable,Net 30,USD
900646,5/15/2024,Plant_TX_Dallas,Exelon Utilities,Steam,16710.45,4/15/2024,5/15/2024,MTR-75574,Variable,Net 30,USD
900647,5/5/2024,Plant_TX_Dallas,NRG Energy,Natural Gas,12683.32,4/5/2024,5/5/2024,MTR-47406,Fixed,Net 30,USD
900648,5/2/2024,Plant_TX_Dallas,FirstEnergy,Electricity,109178.53,4/2/2024,5/2/2024,MTR-58677,Time-of-Use,Net 30,USD
900649,5/24/2024,Plant_TX_Dallas,Edison International,Steam,26943.65,4/24/2024,5/24/2024,MTR-35718,Time-of-Use,Net 30,USD
900650,5/19/2024,Plant_TX_Dallas,AES Corporation,Water & Utilities,8860.09,4/19/2024,5/19/2024,MTR-39040,Variable,Net 30,USD
900651,5/13/2024,Plant_TX_Dallas,AES Corporation,Water & Utilities,4364.92,4/13/2024,5/13/2024,MTR-88795,Variable,Net 30,USD
900652,5/25/2024,Plant_TX_Dallas,Southern Power,Electricity,22206.88,4/25/2024,5/25/2024,MTR-41889,Time-of-Use,Net 30,USD
900653,5/11/2024,Plant_TX_Dallas,Southern Power,Electricity,82746.64,4/11/2024,5/11/2024,MTR-86811,Time-of-Use,Net 30,USD
900654,5/21/2024,Plant_TX_Dallas,American Electric Power,Water & Utilities,16563.99,4/21/2024,5/21/2024,MTR-62484,Variable,Net 30,USD
900655,5/19/2024,Plant_TX_Dallas,American Electric Power,Water & Utilities,20627.55,4/19/2024,5/19/2024,MTR-93943,Fixed,Net 30,USD
900656,5/16/2024,Plant_TX_Dallas,Duke Energy LLC,Electricity,42405.09,4/16/2024,5/16/2024,MTR-14926,Fixed,Net 30,USD
900657,5/6/2024,Plant_TX_Dallas,Duke Energy LLC,Steam,37618.09,4/6/2024,5/6/2024,MTR-20433,Time-of-Use,Net 30,USD
900658,5/3/2024,Plant_TX_Dallas,Duke Energy LLC,Water & Utilities,9509.75,4/3/2024,5/3/2024,MTR-27865,Fixed,Net 30,USD
900659,5/20/2024,Plant_TX_Dallas,NRG Energy Services,Steam,48623.4,4/20/2024,5/20/2024,MTR-14049,Variable,Net 30,USD
900660,5/25/2024,Plant_TX_Dallas,NRG Energy Services,Natural Gas,11917.48,4/25/2024,5/25/2024,MTR-25875,Fixed,Net 30,USD
900661,5/22/2024,Plant_TX_Dallas,Exelon Utility Co,Electricity,26132.27,4/22/2024,5/22/2024,MTR-99500,Variable,Net 30,USD
900662,4/30/2024,Plant_TX_Dallas,Exelon Utility Co,Water & Utilities,19733.58,3/31/2024,4/30/2024,MTR-88917,Variable,Net 30,USD
900663,5/3/2024,Plant_TX_Dallas,Exelon Utility Co,Electricity,47934.69,4/3/2024,5/3/2024,MTR-23853,Variable,Net 30,USD
900664,5/8/2024,Plant_OH_Toledo,Duke Energy,Water & Utilities,7712.32,4/8/2024,5/8/2024,MTR-47560,Variable,Net 30,USD
900665,4/30/2024,Plant_OH_Toledo,NextEra Energy,Water & Utilities,14691.45,3/31/2024,4/30/2024,MTR-51898,Time-of-Use,Net 30,USD
900666,4/30/2024,Plant_OH_Toledo,Dominion Energy,Steam,27984.94,3/31/2024,4/30/2024,MTR-40203,Variable,Net 30,USD
900667,5/19/2024,Plant_OH_Toledo,Exelon Utilities,Natural Gas,34333.98,4/19/2024,5/19/2024,MTR-14337,Time-of-Use,Net 30,USD
900668,5/8/2024,Plant_OH_Toledo,Exelon Utilities,Electricity,68814.43,4/8/2024,5/8/2024,MTR-11960,Variable,Net 30,USD
900669,5/1/2024,Plant_OH_Toledo,Exelon Utilities,Electricity,37215.68,4/1/2024,5/1/2024,MTR-60655,Fixed,Net 30,USD
900670,5/16/2024,Plant_OH_Toledo,NRG Energy,Water & Utilities,18111.63,4/16/2024,5/16/2024,MTR-45889,Variable,Net 30,USD
900671,5/20/2024,Plant_OH_Toledo,NRG Energy,Electricity,35852.22,4/20/2024,5/20/2024,MTR-53848,Variable,Net 30,USD
900672,5/23/2024,Plant_OH_Toledo,FirstEnergy,Natural Gas,42902.32,4/23/2024,5/23/2024,MTR-84830,Fixed,Net 30,USD
900673,5/8/2024,Plant_OH_Toledo,FirstEnergy,Electricity,60504.57,4/8/2024,5/8/2024,MTR-10282,Time-of-Use,Net 30,USD
900674,5/9/2024,Plant_OH_Toledo,FirstEnergy,Water & Utilities,14313.71,4/9/2024,5/9/2024,MTR-74347,Fixed,Net 30,USD
900675,5/19/2024,Plant_OH_Toledo,Edison International,Water & Utilities,6668.63,4/19/2024,5/19/2024,MTR-56280,Time-of-Use,Net 30,USD
900676,5/20/2024,Plant_OH_Toledo,AES Corporation,Water & Utilities,15961.58,4/20/2024,5/20/2024,MTR-78144,Variable,Net 30,USD
900677,5/23/2024,Plant_OH_Toledo,AES Corporation,Electricity,62420.69,4/23/2024,5/23/2024,MTR-54332,Time-of-Use,Net 30,USD
900678,5/10/2024,Plant_OH_Toledo,AES Corporation,Electricity,88231.98,4/10/2024,5/10/2024,MTR-45737,Variable,Net 30,USD
900679,5/23/2024,Plant_OH_Toledo,Southern Power,Steam,13726.59,4/23/2024,5/23/2024,MTR-21213,Time-of-Use,Net 30,USD
900680,5/14/2024,Plant_OH_Toledo,Southern Power,Natural Gas,36981.57,4/14/2024,5/14/2024,MTR-11882,Variable,Net 30,USD
900681,5/1/2024,Plant_OH_Toledo,American Electric Power,Electricity,71104.84,4/1/2024,5/1/2024,MTR-67983,Variable,Net 30,USD
900682,5/22/2024,Plant_OH_Toledo,American Electric Power,Steam,35879.75,4/22/2024,5/22/2024,MTR-44843,Time-of-Use,Net 30,USD
900683,5/14/2024,Plant_OH_Toledo,Duke Energy LLC,Electricity,27394.82,4/14/2024,5/14/2024,MTR-19549,Variable,Net 30,USD
900684,5/22/2024,Plant_OH_Toledo,NRG Energy Services,Electricity,93245.8,4/22/2024,5/22/2024,MTR-54068,Time-of-Use,Net 30,USD
900685,5/8/2024,Plant_OH_Toledo,NRG Energy Services,Water & Utilities,8708.68,4/8/2024,5/8/2024,MTR-23697,Variable,Net 30,USD
900686,5/1/2024,Plant_OH_Toledo,Exelon Utility Co,Electricity,103488.43,4/1/2024,5/1/2024,MTR-86150,Fixed,Net 30,USD
900687,5/6/2024,Plant_OH_Toledo,Exelon Utility Co,Steam,24820.1,4/6/2024,5/6/2024,MTR-87229,Time-of-Use,Net 30,USD
900688,5/4/2024,Plant_OH_Toledo,Exelon Utility Co,Steam,31733.75,4/4/2024,5/4/2024,MTR-98757,Variable,Net 30,USD
900689,5/13/2024,Plant_IL_Chicago,Duke Energy,Natural Gas,71236.29,4/13/2024,5/13/2024,MTR-29256,Fixed,Net 30,USD
900690,5/25/2024,Plant_IL_Chicago,NextEra Energy,Natural Gas,67658.68,4/25/2024,5/25/2024,MTR-98768,Fixed,Net 30,USD
900691,5/22/2024,Plant_IL_Chicago,NextEra Energy,Natural Gas,71374.63,4/22/2024,5/22/2024,MTR-14263,Fixed,Net 30,USD
900692,5/11/2024,Plant_IL_Chicago,NextEra Energy,Steam,29320.34,4/11/2024,5/11/2024,MTR-71817,Fixed,Net 30,USD
900693,5/6/2024,Plant_IL_Chicago,Dominion Energy,Natural Gas,25359.56,4/6/2024,5/6/2024,MTR-11104,Time-of-Use,Net 30,USD
900694,5/15/2024,Plant_IL_Chicago,Dominion Energy,Natural Gas,65412.89,4/15/2024,5/15/2024,MTR-65812,Time-of-Use,Net 30,USD
900695,5/7/2024,Plant_IL_Chicago,Dominion Energy,Water & Utilities,10704.7,4/7/2024,5/7/2024,MTR-76120,Time-of-Use,Net 30,USD
900696,5/8/2024,Plant_IL_Chicago,Exelon Utilities,Electricity,39103.36,4/8/2024,5/8/2024,MTR-73074,Fixed,Net 30,USD
900697,5/5/2024,Plant_IL_Chicago,NRG Energy,Water & Utilities,11277.76,4/5/2024,5/5/2024,MTR-71159,Fixed,Net 30,USD
900698,5/14/2024,Plant_IL_Chicago,NRG Energy,Electricity,31713.15,4/14/2024,5/14/2024,MTR-46192,Variable,Net 30,USD
900699,5/2/2024,Plant_IL_Chicago,NRG Energy,Natural Gas,54916.06,4/2/2024,5/2/2024,MTR-60028,Time-of-Use,Net 30,USD
900700,5/13/2024,Plant_IL_Chicago,FirstEnergy,Steam,13943.72,4/13/2024,5/13/2024,MTR-35445,Variable,Net 30,USD
900701,5/11/2024,Plant_IL_Chicago,Edison International,Natural Gas,41702.03,4/11/2024,5/11/2024,MTR-79600,Variable,Net 30,USD
900702,5/22/2024,Plant_IL_Chicago,AES Corporation,Water & Utilities,7938.48,4/22/2024,5/22/2024,MTR-92111,Variable,Net 30,USD
900703,5/5/2024,Plant_IL_Chicago,AES Corporation,Steam,17299.34,4/5/2024,5/5/2024,MTR-96305,Time-of-Use,Net 30,USD
900704,5/9/2024,Plant_IL_Chicago,AES Corporation,Steam,21629.18,4/9/2024,5/9/2024,MTR-62993,Fixed,Net 30,USD
900705,5/12/2024,Plant_IL_Chicago,Southern Power,Natural Gas,40209.84,4/12/2024,5/12/2024,MTR-61258,Time-of-Use,Net 30,USD
900706,5/23/2024,Plant_IL_Chicago,American Electric Power,Water & Utilities,19839.28,4/23/2024,5/23/2024,MTR-29490,Fixed,Net 30,USD
900707,5/15/2024,Plant_IL_Chicago,American Electric Power,Water & Utilities,16472.01,4/15/2024,5/15/2024,MTR-54280,Variable,Net 30,USD
900708,5/4/2024,Plant_IL_Chicago,American Electric Power,Natural Gas,60540.2,4/4/2024,5/4/2024,MTR-28574,Fixed,Net 30,USD
900709,5/25/2024,Plant_IL_Chicago,Duke Energy LLC,Natural Gas,29995.07,4/25/2024,5/25/2024,MTR-51632,Variable,Net 30,USD
900710,5/14/2024,Plant_IL_Chicago,Duke Energy LLC,Water & Utilities,10256.64,4/14/2024,5/14/2024,MTR-89180,Time-of-Use,Net 30,USD
900711,5/7/2024,Plant_IL_Chicago,Duke Energy LLC,Steam,30208.45,4/7/2024,5/7/2024,MTR-77819,Fixed,Net 30,USD
900712,5/3/2024,Plant_IL_Chicago,NRG Energy Services,Electricity,31978.29,4/3/2024,5/3/2024,MTR-75299,Variable,Net 30,USD
900713,5/3/2024,Plant_IL_Chicago,NRG Energy Services,Steam,28558.31,4/3/2024,5/3/2024,MTR-99709,Time-of-Use,Net 30,USD
900714,5/7/2024,Plant_IL_Chicago,Exelon Utility Co,Water & Utilities,17579.44,4/7/2024,5/7/2024,MTR-56225,Variable,Net 30,USD
900715,5/11/2024,Plant_IL_Chicago,Exelon Utility Co,Water & Utilities,20011.26,4/11/2024,5/11/2024,MTR-14234,Time-of-Use,Net 30,USD
900716,5/10/2024,Plant_IL_Chicago,Exelon Utility Co,Natural Gas,18816.07,4/10/2024,5/10/2024,MTR-50556,Time-of-Use,Net 30,USD
900717,5/23/2024,Plant_MI_Detroit,Duke Energy,Steam,22549.18,4/23/2024,5/23/2024,MTR-37243,Variable,Net 30,USD
900718,5/14/2024,Plant_MI_Detroit,NextEra Energy,Natural Gas,54859.75,4/14/2024,5/14/2024,MTR-12149,Fixed,Net 30,USD
900719,5/3/2024,Plant_MI_Detroit,Dominion Energy,Steam,20392.98,4/3/2024,5/3/2024,MTR-63020,Variable,Net 30,USD
900720,5/24/2024,Plant_MI_Detroit,Dominion Energy,Natural Gas,62396.14,4/24/2024,5/24/2024,MTR-28867,Fixed,Net 30,USD
900721,5/2/2024,Plant_MI_Detroit,Exelon Utilities,Water & Utilities,4508.84,4/2/2024,5/2/2024,MTR-71859,Time-of-Use,Net 30,USD
900722,5/25/2024,Plant_MI_Detroit,NRG Energy,Electricity,79296.3,4/25/2024,5/25/2024,MTR-79602,Variable,Net 30,USD
900723,5/17/2024,Plant_MI_Detroit,NRG Energy,Electricity,95574.91,4/17/2024,5/17/2024,MTR-57082,Time-of-Use,Net 30,USD
900724,5/21/2024,Plant_MI_Detroit,NRG Energy,Water & Utilities,22779.68,4/21/2024,5/21/2024,MTR-99969,Fixed,Net 30,USD
900725,5/4/2024,Plant_MI_Detroit,FirstEnergy,Electricity,60820.95,4/4/2024,5/4/2024,MTR-70812,Time-of-Use,Net 30,USD
900726,4/30/2024,Plant_MI_Detroit,FirstEnergy,Steam,18960.95,3/31/2024,4/30/2024,MTR-24088,Variable,Net 30,USD
900727,5/3/2024,Plant_MI_Detroit,FirstEnergy,Steam,25282.83,4/3/2024,5/3/2024,MTR-29679,Variable,Net 30,USD
900728,5/8/2024,Plant_MI_Detroit,Edison International,Water & Utilities,4152.73,4/8/2024,5/8/2024,MTR-51563,Variable,Net 30,USD
900729,5/15/2024,Plant_MI_Detroit,AES Corporation,Natural Gas,63898.91,4/15/2024,5/15/2024,MTR-30693,Variable,Net 30,USD
900730,5/7/2024,Plant_MI_Detroit,AES Corporation,Electricity,111610.35,4/7/2024,5/7/2024,MTR-67662,Time-of-Use,Net 30,USD
900731,4/30/2024,Plant_MI_Detroit,AES Corporation,Natural Gas,47123.86,3/31/2024,4/30/2024,MTR-13104,Fixed,Net 30,USD
900732,5/1/2024,Plant_MI_Detroit,Southern Power,Steam,19964.52,4/1/2024,5/1/2024,MTR-32791,Fixed,Net 30,USD
900733,5/7/2024,Plant_MI_Detroit,American Electric Power,Natural Gas,39693.58,4/7/2024,5/7/2024,MTR-37272,Time-of-Use,Net 30,USD
900734,5/12/2024,Plant_MI_Detroit,American Electric Power,Steam,36144.43,4/12/2024,5/12/2024,MTR-14162,Time-of-Use,Net 30,USD
900735,5/14/2024,Plant_MI_Detroit,Duke Energy LLC,Electricity,70305.61,4/14/2024,5/14/2024,MTR-37150,Variable,Net 30,USD
900736,5/18/2024,Plant_MI_Detroit,NRG Energy Services,Steam,16947.74,4/18/2024,5/18/2024,MTR-78542,Time-of-Use,Net 30,USD
900737,5/25/2024,Plant_MI_Detroit,NRG Energy Services,Electricity,24924.38,4/25/2024,5/25/2024,MTR-35630,Time-of-Use,Net 30,USD
900738,5/12/2024,Plant_MI_Detroit,Exelon Utility Co,Natural Gas,70266.8,4/12/2024,5/12/2024,MTR-26335,Fixed,Net 30,USD
900739,4/30/2024,Plant_MI_Detroit,Exelon Utility Co,Steam,11869.3,3/31/2024,4/30/2024,MTR-19593,Time-of-Use,Net 30,USD
900740,5/1/2024,Plant_PA_Pittsburgh,Duke Energy,Electricity,86527.64,4/1/2024,5/1/2024,MTR-79116,Fixed,Net 30,USD
900741,5/25/2024,Plant_PA_Pittsburgh,Duke Energy,Electricity,50765.56,4/25/2024,5/25/2024,MTR-72782,Fixed,Net 30,USD
900742,5/7/2024,Plant_PA_Pittsburgh,NextEra Energy,Natural Gas,15616.14,4/7/2024,5/7/2024,MTR-13350,Fixed,Net 30,USD
900743,5/12/2024,Plant_PA_Pittsburgh,NextEra Energy,Water & Utilities,5653.74,4/12/2024,5/12/2024,MTR-47038,Time-of-Use,Net 30,USD
900744,5/16/2024,Plant_PA_Pittsburgh,Dominion Energy,Electricity,73730.01,4/16/2024,5/16/2024,MTR-46462,Fixed,Net 30,USD
900745,5/20/2024,Plant_PA_Pittsburgh,Dominion Energy,Natural Gas,59425.92,4/20/2024,5/20/2024,MTR-97064,Time-of-Use,Net 30,USD
900746,5/22/2024,Plant_PA_Pittsburgh,Exelon Utilities,Water & Utilities,13471.96,4/22/2024,5/22/2024,MTR-86487,Variable,Net 30,USD
900747,5/15/2024,Plant_PA_Pittsburgh,NRG Energy,Electricity,42626.11,4/15/2024,5/15/2024,MTR-88044,Variable,Net 30,USD
900748,5/22/2024,Plant_PA_Pittsburgh,FirstEnergy,Steam,27188.42,4/22/2024,5/22/2024,MTR-41145,Fixed,Net 30,USD
900749,5/4/2024,Plant_PA_Pittsburgh,FirstEnergy,Water & Utilities,9094.01,4/4/2024,5/4/2024,MTR-86700,Variable,Net 30,USD
900750,5/14/2024,Plant_PA_Pittsburgh,Edison International,Water & Utilities,7109.17,4/14/2024,5/14/2024,MTR-59398,Time-of-Use,Net 30,USD
900751,5/7/2024,Plant_PA_Pittsburgh,AES Corporation,Water & Utilities,19755.39,4/7/2024,5/7/2024,MTR-93145,Time-of-Use,Net 30,USD
900752,5/10/2024,Plant_PA_Pittsburgh,AES Corporation,Steam,11203.21,4/10/2024,5/10/2024,MTR-65197,Fixed,Net 30,USD
900753,5/14/2024,Plant_PA_Pittsburgh,AES Corporation,Natural Gas,31216.94,4/14/2024,5/14/2024,MTR-31977,Time-of-Use,Net 30,USD
900754,5/12/2024,Plant_PA_Pittsburgh,Southern Power,Electricity,83340.79,4/12/2024,5/12/2024,MTR-30580,Time-of-Use,Net 30,USD
900755,5/7/2024,Plant_PA_Pittsburgh,Southern Power,Electricity,72007.2,4/7/2024,5/7/2024,MTR-63417,Variable,Net 30,USD
900756,5/24/2024,Plant_PA_Pittsburgh,American Electric Power,Steam,36222.35,4/24/2024,5/24/2024,MTR-80067,Variable,Net 30,USD
900757,5/20/2024,Plant_PA_Pittsburgh,American Electric Power,Water & Utilities,14878.28,4/20/2024,5/20/2024,MTR-14274,Time-of-Use,Net 30,USD
900758,5/4/2024,Plant_PA_Pittsburgh,Duke Energy LLC,Electricity,78608.56,4/4/2024,5/4/2024,MTR-82953,Time-of-Use,Net 30,USD
900759,5/22/2024,Plant_PA_Pittsburgh,Duke Energy LLC,Natural Gas,19525.54,4/22/2024,5/22/2024,MTR-95387,Variable,Net 30,USD
900760,5/15/2024,Plant_PA_Pittsburgh,NRG Energy Services,Water & Utilities,15920.39,4/15/2024,5/15/2024,MTR-76712,Variable,Net 30,USD
900761,5/4/2024,Plant_PA_Pittsburgh,Exelon Utility Co,Electricity,87666.96,4/4/2024,5/4/2024,MTR-49579,Variable,Net 30,USD
900762,5/17/2024,Plant_PA_Pittsburgh,Exelon Utility Co,Electricity,74622.33,4/17/2024,5/17/2024,MTR-27371,Variable,Net 30,USD
900763,6/15/2024,Plant_TX_Houston,Duke Energy,Electricity,56665.87,5/16/2024,6/15/2024,MTR-46496,Variable,Net 30,USD
900764,5/31/2024,Plant_TX_Houston,Duke Energy,Natural Gas,55530.87,5/1/2024,5/31/2024,MTR-81567,Variable,Net 30,USD
900765,6/15/2024,Plant_TX_Houston,NextEra Energy,Electricity,64465.27,5/16/2024,6/15/2024,MTR-19044,Time-of-Use,Net 30,USD
900766,6/10/2024,Plant_TX_Houston,Dominion Energy,Natural Gas,54271.4,5/11/2024,6/10/2024,MTR-50472,Fixed,Net 30,USD
900767,6/19/2024,Plant_TX_Houston,Exelon Utilities,Water & Utilities,21132.31,5/20/2024,6/19/2024,MTR-27807,Fixed,Net 30,USD
900768,6/17/2024,Plant_TX_Houston,Exelon Utilities,Natural Gas,54510.52,5/18/2024,6/17/2024,MTR-10566,Variable,Net 30,USD
900769,6/17/2024,Plant_TX_Houston,NRG Energy,Water & Utilities,20331.47,5/18/2024,6/17/2024,MTR-47005,Variable,Net 30,USD
900770,6/18/2024,Plant_TX_Houston,NRG Energy,Water & Utilities,19792.56,5/19/2024,6/18/2024,MTR-26597,Time-of-Use,Net 30,USD
900771,6/21/2024,Plant_TX_Houston,FirstEnergy,Natural Gas,43952.69,5/22/2024,6/21/2024,MTR-36786,Variable,Net 30,USD
